,Time,Season,Day_of_the_week,DHI,DNI,GHI,Wind_speed,Humidity,Temperature,PV_production,Wind_production,Electric_demand
22675,2019-03-20-T17:35,1,2,31.8,89.6,43,2.28,76.156,11.34,2545,2370,23911
22676,2019-03-20-T17:40,1,2,25.8,115,36.8,2.28,76.772,11.22,2424,2288,24005
22677,2019-03-20-T17:45,1,2,22,91,29.2,2.26,77.172,11.14,2224,2176,24133
22678,2019-03-20-T17:50,1,2,16,65.6,20.6,2.26,77.8,11.02,1965,2060,24268
22679,2019-03-20-T17:55,1,2,11.4,40.2,14.2,2.2,78.322,10.92,1599,1963,24349
22680,2019-03-20-T18:00,1,2,7,0,7,2.18,78.842,10.82,1354,1936,24416
22681,2019-03-20-T18:05,1,2,5.4,20.2,6.2,2.18,79.07,10.78,1242,1974,24478
22682,2019-03-20-T18:10,1,2,3,0,3,2.16,79.522,10.7,1096,1981,24528
22683,2019-03-20-T18:15,1,2,1.6,0,1.6,2.14,79.614,10.68,1058,1968,24602
22684,2019-03-20-T18:20,1,2,1,0,1,2.16,80.034,10.6,903,1969,24645
22685,2019-03-20-T18:25,1,2,0,0,0,2.16,80.268,10.56,782,1992,24721
22686,2019-03-20-T18:30,1,2,0,0,0,2.14,80.566,10.5,684,2072,24825
22687,2019-03-20-T18:35,1,2,0,0,0,2.12,79.484,10.48,570,2199,24849
22688,2019-03-20-T18:40,1,2,0,0,0,2.1,79.902,10.4,456,2295,24920
22689,2019-03-20-T18:45,1,2,0,0,0,2.1,80.016,10.38,344,2399,25020
22690,2019-03-20-T18:50,1,2,0,0,0,2.1,80.32,10.32,252,2476,25164
22691,2019-03-20-T18:55,1,2,0,0,0,2.06,80.782,10.24,178,2507,25303
22692,2019-03-20-T19:00,1,2,0,0,0,2.06,80.872,10.22,121,2537,25433
22693,2019-03-20-T19:05,1,2,0,0,0,2.06,81.11,10.18,87,2580,25574
22694,2019-03-20-T19:10,1,2,0,0,0,2.06,81.316,10.14,44,2650,25703
22695,2019-03-20-T19:15,1,2,0,0,0,2.06,81.438,10.12,25,2655,25964
22696,2019-03-20-T19:20,1,2,0,0,0,2.02,81.626,10.08,21,2626,26172
22697,2019-03-20-T19:25,1,2,0,0,0,2.02,81.864,10.04,22,2622,26395
22698,2019-03-20-T19:30,1,2,0,0,0,2,82.178,9.98,23,2624,26544
22699,2019-03-20-T19:35,1,2,0,0,0,1.98,80.942,9.98,23,2669,26624
22700,2019-03-20-T19:40,1,2,0,0,0,1.98,81.268,9.92,23,2682,26693
22701,2019-03-20-T19:45,1,2,0,0,0,1.94,81.384,9.9,24,2667,26750
22702,2019-03-20-T19:50,1,2,0,0,0,1.96,81.506,9.88,24,2685,26721
22703,2019-03-20-T19:55,1,2,0,0,0,1.94,81.698,9.84,24,2727,26707
22704,2019-03-20-T20:00,1,2,0,0,0,1.96,81.82,9.82,24,2722,26692
22705,2019-03-20-T20:05,1,2,0,0,0,1.94,81.912,9.8,24,2754,26623
22706,2019-03-20-T20:10,1,2,0,0,0,1.94,82.134,9.76,24,2833,26560
22707,2019-03-20-T20:15,1,2,0,0,0,1.96,82.252,9.74,24,2921,26495
22708,2019-03-20-T20:20,1,2,0,0,0,1.94,82.572,9.68,23,3007,26407
22709,2019-03-20-T20:25,1,2,0,0,0,1.94,82.572,9.68,23,3022,26281
22710,2019-03-20-T20:30,1,2,0,0,0,1.92,82.674,9.66,23,3048,26252
22711,2019-03-20-T20:35,1,2,0,0,0,1.9,81.712,9.6,23,3059,26171
22712,2019-03-20-T20:40,1,2,0,0,0,1.88,81.814,9.58,23,3036,26132
22713,2019-03-20-T20:45,1,2,0,0,0,1.9,81.936,9.56,23,2994,26048
22714,2019-03-20-T20:50,1,2,0,0,0,1.9,82.132,9.52,23,2948,25936
22715,2019-03-20-T20:55,1,2,0,0,0,1.88,82.37,9.48,23,2933,25857
22716,2019-03-20-T21:00,1,2,0,0,0,1.88,82.472,9.46,23,2954,25781
22717,2019-03-20-T21:05,1,2,0,0,0,1.86,82.73,9.42,23,2985,25666
22718,2019-03-20-T21:10,1,2,0,0,0,1.9,82.928,9.38,23,2971,25614
22719,2019-03-20-T21:15,1,2,0,0,0,1.88,83.032,9.36,23,2916,25505
22720,2019-03-20-T21:20,1,2,0,0,0,1.88,83.378,9.3,23,2899,25419
22721,2019-03-20-T21:25,1,2,0,0,0,1.88,83.378,9.3,23,2888,25347
22722,2019-03-20-T21:30,1,2,0,0,0,1.86,83.484,9.28,23,2874,25245
22723,2019-03-20-T21:35,1,2,0,0,0,1.86,82.374,9.22,23,2877,25098
22724,2019-03-20-T21:40,1,2,0,0,0,1.84,82.478,9.2,23,2826,24948
22725,2019-03-20-T21:45,1,2,0,0,0,1.86,82.6,9.18,23,2764,24805
22726,2019-03-20-T21:50,1,2,0,0,0,1.88,82.82,9.14,23,2695,24695
22727,2019-03-20-T21:55,1,2,0,0,0,1.86,82.926,9.12,23,2629,24560
22728,2019-03-20-T22:00,1,2,0,0,0,1.86,83.25,9.06,23,2538,24410
22729,2019-03-20-T22:05,1,2,0,0,0,1.84,83.25,9.06,23,2499,24215
22730,2019-03-20-T22:10,1,2,0,0,0,1.82,83.356,9.04,23,2529,24060
22731,2019-03-20-T22:15,1,2,0,0,0,1.84,83.59,9,23,2514,23871
22732,2019-03-20-T22:20,1,2,0,0,0,1.82,83.59,9,23,2542,23683
22733,2019-03-20-T22:25,1,2,0,0,0,1.82,83.78,8.96,23,2591,23599
22734,2019-03-20-T22:30,1,2,0,0,0,1.8,83.78,8.96,23,2641,23445
22735,2019-03-20-T22:35,1,2,0,0,0,1.8,83.124,8.92,23,2696,23223
22736,2019-03-20-T22:40,1,2,0,0,0,1.8,83.124,8.92,23,2706,23089
22737,2019-03-20-T22:45,1,2,0,0,0,1.8,83.232,8.9,23,2661,22909
22738,2019-03-20-T22:50,1,2,0,0,0,1.8,83.56,8.84,23,2631,22713
22739,2019-03-20-T22:55,1,2,0,0,0,1.78,83.56,8.84,23,2596,22636
22740,2019-03-20-T23:00,1,2,0,0,0,1.78,83.67,8.82,23,2560,22522
22741,2019-03-20-T23:05,1,2,0,0,0,1.78,83.786,8.8,23,2546,22372
22742,2019-03-20-T23:10,1,2,0,0,0,1.76,84.022,8.76,23,2561,22176
22743,2019-03-20-T23:15,1,2,0,0,0,1.76,84.022,8.76,23,2584,22064
22744,2019-03-20-T23:20,1,2,0,0,0,1.76,84.134,8.74,23,2600,21897
22745,2019-03-20-T23:25,1,2,0,0,0,1.78,84.262,8.72,23,2585,21799
22746,2019-03-20-T23:30,1,2,0,0,0,1.76,84.49,8.68,23,2560,21712
22747,2019-03-20-T23:35,1,2,0,0,0,1.76,83.498,8.68,23,2549,21636
22748,2019-03-20-T23:40,1,2,0,0,0,1.76,83.736,8.64,23,2537,21532
22749,2019-03-20-T23:45,1,2,0,0,0,1.74,83.85,8.62,23,2551,21412
22750,2019-03-20-T23:50,1,2,0,0,0,1.74,83.98,8.6,0,2572,21311
22751,2019-03-20-T23:55,1,2,0,0,0,1.74,84.106,8.58,0,2622,21185
22752,2019-03-21-T00:00,1,3,0,0,0,1.72,84.22,8.56,0,2699,21091
22753,2019-03-21-T00:05,1,3,0,0,0,1.7,84.22,8.56,0,2728,20963
22754,2019-03-21-T00:10,1,3,0,0,0,1.72,84.348,8.54,0,2731,20908
22755,2019-03-21-T00:15,1,3,0,0,0,1.72,84.348,8.54,0,2735,20842
22756,2019-03-21-T00:20,1,3,0,0,0,1.72,84.462,8.52,0,2720,20719
22757,2019-03-21-T00:25,1,3,0,0,0,1.72,84.706,8.48,0,2708,20597
22758,2019-03-21-T00:30,1,3,0,0,0,1.72,84.802,8.46,0,2714,20545
22759,2019-03-21-T00:35,1,3,0,0,0,1.72,83.812,8.44,0,2706,20472
22760,2019-03-21-T00:40,1,3,0,0,0,1.72,83.938,8.42,0,2699,20442
22761,2019-03-21-T00:45,1,3,0,0,0,1.68,83.938,8.42,0,2714,20368
22762,2019-03-21-T00:50,1,3,0,0,0,1.68,83.938,8.42,0,2709,20259
22763,2019-03-21-T00:55,1,3,0,0,0,1.68,84.182,8.38,0,2680,20284
22764,2019-03-21-T01:00,1,3,0,0,0,1.68,84.182,8.38,0,2630,20183
22765,2019-03-21-T01:05,1,3,0,0,0,1.68,84.296,8.36,0,2557,20163
22766,2019-03-21-T01:10,1,3,0,0,0,1.68,84.296,8.36,0,2439,20105
22767,2019-03-21-T01:15,1,3,0,0,0,1.7,84.544,8.32,0,2392,20094
22768,2019-03-21-T01:20,1,3,0,0,0,1.7,84.544,8.32,0,2370,20019
22769,2019-03-21-T01:25,1,3,0,0,0,1.7,84.64,8.3,0,2293,19896
22770,2019-03-21-T01:30,1,3,0,0,0,1.7,84.886,8.26,0,2239,19835
22771,2019-03-21-T01:35,1,3,0,0,0,1.68,83.72,8.24,0,2212,19825
22772,2019-03-21-T01:40,1,3,0,0,0,1.7,83.72,8.24,0,2217,19771
22773,2019-03-21-T01:45,1,3,0,0,0,1.7,83.72,8.24,0,2213,19763
22774,2019-03-21-T01:50,1,3,0,0,0,1.7,83.848,8.22,0,2201,19675
22775,2019-03-21-T01:55,1,3,0,0,0,1.7,83.962,8.2,0,2200,19636
22776,2019-03-21-T02:00,1,3,0,0,0,1.7,84.08,8.18,0,2185,19634
22777,2019-03-21-T02:05,1,3,0,0,0,1.7,84.21,8.16,0,2180,19545
22778,2019-03-21-T02:10,1,3,0,0,0,1.7,84.21,8.16,0,2187,19575
22779,2019-03-21-T02:15,1,3,0,0,0,1.68,84.34,8.14,0,2201,19550
22780,2019-03-21-T02:20,1,3,0,0,0,1.7,84.458,8.12,0,2242,19548
22781,2019-03-21-T02:25,1,3,0,0,0,1.7,84.458,8.12,0,2258,19445
22782,2019-03-21-T02:30,1,3,0,0,0,1.7,84.576,8.1,0,2247,19415
22783,2019-03-21-T02:35,1,3,0,0,0,1.7,83.4,8.08,0,2255,19395
22784,2019-03-21-T02:40,1,3,0,0,0,1.7,83.4,8.08,0,2269,19400
22785,2019-03-21-T02:45,1,3,0,0,0,1.72,83.632,8.04,0,2316,19405
22786,2019-03-21-T02:50,1,3,0,0,0,1.74,83.632,8.04,0,2358,19316
22787,2019-03-21-T02:55,1,3,0,0,0,1.74,83.632,8.04,0,2379,19266
22788,2019-03-21-T03:00,1,3,0,0,0,1.72,83.876,8,0,2457,19255
22789,2019-03-21-T03:05,1,3,0,0,0,1.72,84.088,7.96,0,2511,19302
22790,2019-03-21-T03:10,1,3,0,0,0,1.74,84.316,7.92,0,2521,19372
22791,2019-03-21-T03:15,1,3,0,0,0,1.74,84.316,7.92,0,2478,19327
22792,2019-03-21-T03:20,1,3,0,0,0,1.74,84.564,7.88,0,2428,19359
22793,2019-03-21-T03:25,1,3,0,0,0,1.74,84.684,7.86,0,2392,19336
22794,2019-03-21-T03:30,1,3,0,0,0,1.74,84.802,7.84,0,2323,19352
22795,2019-03-21-T03:35,1,3,0,0,0,1.72,83.178,7.82,0,2242,19310
22796,2019-03-21-T03:40,1,3,0,0,0,1.74,83.412,7.78,0,2179,19311
22797,2019-03-21-T03:45,1,3,0,0,0,1.74,83.522,7.76,0,2148,19303
22798,2019-03-21-T03:50,1,3,0,0,0,1.74,83.652,7.74,0,2146,19341
22799,2019-03-21-T03:55,1,3,0,0,0,1.74,83.766,7.72,0,2111,19397
22800,2019-03-21-T04:00,1,3,0,0,0,1.74,83.886,7.7,0,2081,19358
22801,2019-03-21-T04:05,1,3,0,0,0,1.76,84.228,7.64,0,2074,19484
22802,2019-03-21-T04:10,1,3,0,0,0,1.76,84.344,7.62,0,2073,19582
22803,2019-03-21-T04:15,1,3,0,0,0,1.78,84.344,7.62,0,2066,19606
22804,2019-03-21-T04:20,1,3,0,0,0,1.78,84.69,7.56,0,2064,19668
22805,2019-03-21-T04:25,1,3,0,0,0,1.76,84.69,7.56,0,2043,19731
22806,2019-03-21-T04:30,1,3,0,0,0,1.76,84.942,7.52,0,2037,19835
22807,2019-03-21-T04:35,1,3,0,0,0,1.78,83.036,7.5,0,1997,19879
22808,2019-03-21-T04:40,1,3,0,0,0,1.8,83.24,7.46,0,1967,19944
22809,2019-03-21-T04:45,1,3,0,0,0,1.82,83.24,7.46,0,1943,20052
22810,2019-03-21-T04:50,1,3,0,0,0,1.82,83.486,7.42,0,1937,20143
22811,2019-03-21-T04:55,1,3,0,0,0,1.82,83.622,7.4,0,1937,20201
22812,2019-03-21-T05:00,1,3,0,0,0,1.84,83.736,7.38,0,1929,20344
22813,2019-03-21-T05:05,1,3,0,0,0,1.86,83.616,7.4,0,2007,20564
22814,2019-03-21-T05:10,1,3,0,0,0,1.88,83.396,7.44,0,2021,20823
22815,2019-03-21-T05:15,1,3,0,0,0,1.9,83.054,7.5,0,1985,20972
22816,2019-03-21-T05:20,1,3,0,0,0,1.92,82.828,7.54,0,1925,21132
22817,2019-03-21-T05:25,1,3,0,0,0,1.94,82.714,7.56,0,1924,21182
22818,2019-03-21-T05:30,1,3,0,0,0,1.96,82.598,7.58,0,1975,21370
22819,2019-03-21-T05:35,1,3,0,0,0,2,82.354,7.6,0,1977,21543
22820,2019-03-21-T05:40,1,3,0,0,0,2.02,81.794,7.7,0,1934,21775
22821,2019-03-21-T05:45,1,3,0,0,0,2.04,81.684,7.72,0,1874,21832
22822,2019-03-21-T05:50,1,3,0,0,0,2.06,81.574,7.74,0,1828,21907
22823,2019-03-21-T05:55,1,3,1.2,0,1.2,2.06,81.484,7.76,0,1802,22124
22824,2019-03-21-T06:00,1,3,2.8,0,2.8,2.08,81.148,7.82,0,1776,22405
22825,2019-03-21-T06:05,1,3,6,0,6,2.14,80.364,7.96,0,1755,22676
22826,2019-03-21-T06:10,1,3,10.4,4.4,10.6,2.18,79.586,8.1,0,1711,23077
22827,2019-03-21-T06:15,1,3,13.8,8,14.6,2.2,78.822,8.24,0,1689,23388
22828,2019-03-21-T06:20,1,3,18.6,35.6,20.2,2.26,78.166,8.36,0,1708,23657
22829,2019-03-21-T06:25,1,3,24.4,66.4,29.4,2.28,77.292,8.52,0,1737,23870
22830,2019-03-21-T06:30,1,3,29.4,110.8,37,2.32,76.558,8.66,0,1727,24063
22831,2019-03-21-T06:35,1,3,30,200.8,51.4,2.36,77.93,8.78,0,1730,24271
22832,2019-03-21-T06:40,1,3,34.4,228,61.8,2.38,77.186,8.92,0,1747,24545
22833,2019-03-21-T06:45,1,3,39.6,252.6,73.8,2.44,76.348,9.08,0,1729,24684
22834,2019-03-21-T06:50,1,3,44.8,275.2,86,2.46,75.692,9.2,0,1714,24858
22835,2019-03-21-T06:55,1,3,48.6,303.8,99.6,2.52,74.878,9.36,10,1696,24965
22836,2019-03-21-T07:00,1,3,52,277.8,100,2.56,74.288,9.48,50,1652,25019
22837,2019-03-21-T07:05,1,3,56.8,325.8,120.6,2.56,73.386,9.66,129,1647,25263
22838,2019-03-21-T07:10,1,3,61.8,313.8,126.6,2.56,72.684,9.8,228,1602,25465
22839,2019-03-21-T07:15,1,3,67.2,360.2,149.8,2.56,71.922,9.96,346,1527,25491
22840,2019-03-21-T07:20,1,3,71.4,393.2,169,2.56,71.062,10.14,468,1435,25488
22841,2019-03-21-T07:25,1,3,77.4,490.4,211.2,2.58,70.416,10.28,610,1400,25486
22842,2019-03-21-T07:30,1,3,88.2,447.6,214.2,2.56,69.668,10.44,808,1415,25467
22843,2019-03-21-T07:35,1,3,85.6,468.8,226.4,2.58,67.938,10.64,987,1468,25540
22844,2019-03-21-T07:40,1,3,95.4,468,242.4,2.56,67.384,10.76,1131,1484,25545
22845,2019-03-21-T07:45,1,3,97.8,462.8,249.6,2.58,66.676,10.92,1216,1448,25570
22846,2019-03-21-T07:50,1,3,97.2,448.6,250,2.58,65.89,11.1,1373,1413,25344
22847,2019-03-21-T07:55,1,3,105.6,470.8,273.6,2.58,65.212,11.26,1611,1450,25359
22848,2019-03-21-T08:00,1,3,91,460,261.4,2.58,64.544,11.42,1979,1474,25409
22849,2019-03-21-T08:05,1,3,88.2,474,271.4,2.6,63.936,11.56,2514,1495,25497
22850,2019-03-21-T08:10,1,3,109.8,479,301.4,2.58,63.354,11.7,2882,1540,25450
22851,2019-03-21-T08:15,1,3,119.8,499.2,327.8,2.6,62.698,11.86,3325,1583,25383
22852,2019-03-21-T08:20,1,3,123.6,504.6,341.2,2.62,62.286,11.96,3572,1605,25257
22853,2019-03-21-T08:25,1,3,125.6,533.6,365.2,2.62,61.64,12.12,3880,1591,25138
22854,2019-03-21-T08:30,1,3,124.2,526.4,366.8,2.62,61.082,12.26,4042,1583,25068
22855,2019-03-21-T08:35,1,3,128.2,525.6,377.4,2.6,58.59,12.38,4066,1572,25058
22856,2019-03-21-T08:40,1,3,130,521.2,383.6,2.62,58.138,12.5,4386,1520,25071
22857,2019-03-21-T08:45,1,3,121.6,523.8,383.2,2.6,57.542,12.66,4530,1442,24980
22858,2019-03-21-T08:50,1,3,143.8,538.6,420.4,2.62,57.08,12.78,4619,1403,24939
22859,2019-03-21-T08:55,1,3,138.6,550,428.8,2.6,56.498,12.94,4604,1395,24766
22860,2019-03-21-T09:00,1,3,151.8,566.8,459,2.64,55.996,13.08,4735,1411,24523
22861,2019-03-21-T09:05,1,3,161.4,599.4,493.8,2.62,55.7,13.16,5027,1436,24664
22862,2019-03-21-T09:10,1,3,163,601.2,504.4,2.66,55.496,13.22,5322,1489,24737
22863,2019-03-21-T09:15,1,3,159.6,617.8,519.2,2.66,55.072,13.34,5622,1522,24687
22864,2019-03-21-T09:20,1,3,167.2,585,512,2.66,54.786,13.42,5864,1563,24641
22865,2019-03-21-T09:25,1,3,167,611,535.6,2.7,54.504,13.5,5874,1576,24460
22866,2019-03-21-T09:30,1,3,166.2,604.6,537,2.7,54.174,13.6,5651,1619,24365
22867,2019-03-21-T09:35,1,3,167,643.4,571.8,2.74,53.612,13.66,6241,1686,24211
22868,2019-03-21-T09:40,1,3,144.2,709,601.6,2.72,53.26,13.76,6741,1744,24181
22869,2019-03-21-T09:45,1,3,143.8,709.6,609,2.74,52.922,13.86,7076,1746,24071
22870,2019-03-21-T09:50,1,3,142.4,710.6,615,2.76,52.734,13.92,7389,1791,23935
22871,2019-03-21-T09:55,1,3,174.8,607.6,579.2,2.78,52.388,14.02,7493,1842,23840
22872,2019-03-21-T10:00,1,3,214.8,525.2,564,2.8,52.154,14.1,7743,1874,23768
22873,2019-03-21-T10:05,1,3,219.6,508.4,561.2,2.84,51.884,14.18,7717,1949,23679
22874,2019-03-21-T10:10,1,3,217.6,499.4,557.2,2.84,51.812,14.2,7877,2037,23476
22875,2019-03-21-T10:15,1,3,170.6,565.2,563,2.86,51.76,14.22,8107,2063,23621
22876,2019-03-21-T10:20,1,3,160.4,567.4,559.4,2.88,51.642,14.26,8155,2059,23483
22877,2019-03-21-T10:25,1,3,150,578.8,562,2.92,51.526,14.3,8105,2082,23393
22878,2019-03-21-T10:30,1,3,159,591.4,585.2,2.94,51.34,14.36,8147,2091,23257
22879,2019-03-21-T10:35,1,3,166.6,645.2,639.4,2.96,52.222,14.4,8116,2091,23181
22880,2019-03-21-T10:40,1,3,150,728.8,693.8,2.96,52.106,14.44,7983,2085,23113
22881,2019-03-21-T10:45,1,3,150.2,730.6,699.4,3.02,51.992,14.48,8013,2047,23117
22882,2019-03-21-T10:50,1,3,139.6,729.2,692.4,3.02,51.842,14.52,8045,1976,23044
22883,2019-03-21-T10:55,1,3,144.8,731.4,702.8,3.04,51.66,14.58,8283,1902,23056
22884,2019-03-21-T11:00,1,3,155.8,735.2,720.8,3.04,51.616,14.6,8469,1870,23003
22885,2019-03-21-T11:05,1,3,162.8,740,734.6,3.08,51.5,14.64,8654,1829,22975
22886,2019-03-21-T11:10,1,3,160.4,739.4,735.2,3.12,51.514,14.64,8793,1800,22927
22887,2019-03-21-T11:15,1,3,158.4,739.2,736,3.14,51.514,14.64,8798,1777,22746
22888,2019-03-21-T11:20,1,3,164,742.6,747,3.16,51.404,14.68,8785,1737,22740
22889,2019-03-21-T11:25,1,3,167.8,746.2,756.2,3.16,51.404,14.68,8844,1774,22661
22890,2019-03-21-T11:30,1,3,170.8,749.4,763.4,3.2,51.268,14.72,8936,1780,22608
22891,2019-03-21-T11:35,1,3,196.6,709.8,758.6,3.2,52.02,14.74,8994,1782,22562
22892,2019-03-21-T11:40,1,3,217.6,673.4,751.6,3.2,52.008,14.74,8920,1760,22511
22893,2019-03-21-T11:45,1,3,234.2,614.4,721,3.24,51.942,14.76,8640,1736,22404
22894,2019-03-21-T11:50,1,3,197.8,577.8,655.6,3.26,51.898,14.78,8423,1704,22309
22895,2019-03-21-T11:55,1,3,181.8,572.4,636.2,3.3,51.834,14.8,8452,1734,22274
22896,2019-03-21-T12:00,1,3,196,572.4,650.8,3.3,51.854,14.8,8459,1726,22181
22897,2019-03-21-T12:05,1,3,272.8,507.4,672.6,3.3,51.854,14.8,8463,1761,22175
22898,2019-03-21-T12:10,1,3,256,555.8,693.8,3.32,51.854,14.8,8448,1793,22105
22899,2019-03-21-T12:15,1,3,216.2,602.4,691.8,3.34,51.79,14.82,8401,1805,21990
22900,2019-03-21-T12:20,1,3,216.8,635.2,717.8,3.34,51.79,14.82,8541,1805,21844
22901,2019-03-21-T12:25,1,3,217.2,689.2,761.8,3.36,51.79,14.82,8459,1809,21772
22902,2019-03-21-T12:30,1,3,214.4,691.2,758.8,3.36,51.802,14.82,8429,1848,21697
22903,2019-03-21-T12:35,1,3,209.8,723.8,779.8,3.38,52.232,14.82,8432,1866,21679
22904,2019-03-21-T12:40,1,3,188.2,780.2,804,3.38,52.168,14.84,8416,1898,21604
22905,2019-03-21-T12:45,1,3,167.2,810.6,802.4,3.38,52.168,14.84,8173,1973,21539
22906,2019-03-21-T12:50,1,3,172.6,785,784.4,3.4,52.168,14.84,8078,2022,21536
22907,2019-03-21-T12:55,1,3,167.6,761.4,757.6,3.4,52.238,14.82,7852,2080,21475
22908,2019-03-21-T13:00,1,3,166.4,803.4,787.2,3.42,52.238,14.82,7540,2114,21471
22909,2019-03-21-T13:05,1,3,165,803.4,783,3.42,52.238,14.82,7362,2127,21421
22910,2019-03-21-T13:10,1,3,161.4,752.8,735,3.42,52.312,14.8,7343,2204,21434
22911,2019-03-21-T13:15,1,3,161.8,753.6,732.6,3.42,52.354,14.78,7414,2236,21433
22912,2019-03-21-T13:20,1,3,151.8,745.2,711.8,3.4,52.442,14.76,7445,2250,21341
22913,2019-03-21-T13:25,1,3,163.6,759,730.2,3.4,52.442,14.76,7443,2240,21360
22914,2019-03-21-T13:30,1,3,141,739,688,3.4,52.472,14.74,7562,2229,21358
22915,2019-03-21-T13:35,1,3,127.2,739.2,669.6,3.4,52.696,14.72,7897,2225,21414
22916,2019-03-21-T13:40,1,3,131,738,667.6,3.4,52.726,14.72,8002,2320,21467
22917,2019-03-21-T13:45,1,3,108.6,734,637.2,3.4,52.77,14.7,7982,2398,21340
22918,2019-03-21-T13:50,1,3,110.2,732.2,632,3.4,52.77,14.7,8042,2479,21326
22919,2019-03-21-T13:55,1,3,118.6,730.6,633.8,3.4,52.844,14.68,8180,2467,21369
22920,2019-03-21-T14:00,1,3,145.2,736.6,659.4,3.38,52.936,14.66,8044,2438,21350
22921,2019-03-21-T14:05,1,3,119.4,726,619.8,3.38,52.978,14.64,7954,2460,21339
22922,2019-03-21-T14:10,1,3,123.2,724,615.8,3.34,53.162,14.58,8044,2514,21290
22923,2019-03-21-T14:15,1,3,122.6,721.2,607,3.32,53.254,14.56,8333,2482,21356
22924,2019-03-21-T14:20,1,3,99.8,717,575,3.3,53.296,14.54,8312,2499,21313
22925,2019-03-21-T14:25,1,3,99.4,714,565.4,3.3,53.372,14.52,8322,2552,21274
22926,2019-03-21-T14:30,1,3,93,710.8,550,3.28,53.572,14.46,8325,2552,21287
22927,2019-03-21-T14:35,1,3,98,711.6,548.6,3.28,53.796,14.44,8435,2535,21271
22928,2019-03-21-T14:40,1,3,83,708.4,524.2,3.26,53.968,14.4,8388,2492,21209
22929,2019-03-21-T14:45,1,3,89.8,704.6,520.8,3.24,54.074,14.36,8382,2482,21254
22930,2019-03-21-T14:50,1,3,84.2,700.6,505.2,3.22,54.152,14.34,8046,2560,21264
22931,2019-03-21-T14:55,1,3,92.2,696.6,503,3.18,54.29,14.3,7993,2636,21328
22932,2019-03-21-T15:00,1,3,85.2,692.4,485.4,3.18,54.29,14.3,8095,2674,21378
22933,2019-03-21-T15:05,1,3,101.8,687.8,491.2,3.18,54.29,14.3,8369,2712,21407
22934,2019-03-21-T15:10,1,3,111.6,685.2,491.2,3.18,54.29,14.3,8179,2770,21373
22935,2019-03-21-T15:15,1,3,118.2,689.8,491.8,3.18,54.29,14.3,7914,2790,21339
22936,2019-03-21-T15:20,1,3,115,682,476.2,3.18,54.29,14.3,7965,2834,21393
22937,2019-03-21-T15:25,1,3,115,683,467.6,3.18,54.29,14.3,7852,2870,21426
22938,2019-03-21-T15:30,1,3,108.4,651.8,436.8,3.18,54.29,14.3,7456,2916,21368
22939,2019-03-21-T15:35,1,3,93.4,655,414.2,3.18,54.29,14.3,7135,2956,21366
22940,2019-03-21-T15:40,1,3,76.4,648.4,385.2,3.18,54.29,14.3,6944,2906,21415
22941,2019-03-21-T15:45,1,3,76.2,641.2,372.8,3.18,54.29,14.3,7057,2898,21451
22942,2019-03-21-T15:50,1,3,85.6,633.8,369.8,3.18,54.29,14.3,7010,2861,21519
22943,2019-03-21-T15:55,1,3,113.6,487.4,327.4,3.18,54.29,14.3,7106,2804,21553
22944,2019-03-21-T16:00,1,3,100.4,479,304.2,2.8,57.892,13.66,7051,2756,21601
22945,2019-03-21-T16:05,1,3,78,603,323.4,2.78,58.258,13.56,6968,2820,21581
22946,2019-03-21-T16:10,1,3,76.4,743.6,365.6,2.7,58.762,13.42,6892,2951,21487
22947,2019-03-21-T16:15,1,3,75.6,714.2,342.8,2.64,59.172,13.3,6909,2973,21567
22948,2019-03-21-T16:20,1,3,88,544.2,286.2,2.56,59.684,13.16,7024,2958,21673
22949,2019-03-21-T16:25,1,3,75.2,665,304.4,2.48,60.07,13.06,7070,2972,21729
22950,2019-03-21-T16:30,1,3,75.2,561,263.6,2.44,60.518,12.94,7108,3019,21819
22951,2019-03-21-T16:35,1,3,61.8,553.4,238.8,2.36,64.496,12.82,6825,3049,21839
22952,2019-03-21-T16:40,1,3,71.4,547.8,237.4,2.3,65.068,12.68,6539,3064,21853
22953,2019-03-21-T16:45,1,3,67.6,575.2,231.2,2.22,65.592,12.56,6423,3089,21921
22954,2019-03-21-T16:50,1,3,61,620.8,224.2,2.16,66.084,12.44,6372,3035,22018
22955,2019-03-21-T16:55,1,3,60.6,558.6,200.6,2.12,66.49,12.34,6335,3033,22083
22956,2019-03-21-T17:00,1,3,57.2,549.6,185.4,2.04,67.084,12.2,6087,3000,22142
22957,2019-03-21-T17:05,1,3,54,526.8,168.6,2.04,67.74,12.06,5630,2978,22127
22958,2019-03-21-T17:10,1,3,51,500.6,152,2,68.34,11.92,5174,3011,22165
22959,2019-03-21-T17:15,1,3,48,471.4,135.6,2,69.094,11.76,5192,3072,22238
22960,2019-03-21-T17:20,1,3,45,429.2,118.6,2,69.708,11.62,5064,3123,22428
22961,2019-03-21-T17:25,1,3,41.6,378,101.4,1.96,70.394,11.48,4853,3169,22403
22962,2019-03-21-T17:30,1,3,37.2,344.2,87,1.96,70.86,11.38,4524,3214,22457
22963,2019-03-21-T17:35,1,3,33.4,311.8,73.4,1.94,68.67,11.2,4215,3277,22601
22964,2019-03-21-T17:40,1,3,29,277,60.8,1.96,69.112,11.1,3960,3317,22807
22965,2019-03-21-T17:45,1,3,24.6,240,48.8,1.94,69.852,10.94,3730,3348,22893
